"incident_report_number","crime_type","ucr_code","family_violence","occ_date_time","occ_date","occ_time","rep_date_time","rep_date","rep_time","location_type","address","zip_code","council_district","sector","district","pra","census_tract","clearance_status","clearance_date","ucr_category","category_description","x_coordinate","y_coordinate","latitude","longitude","location"
"20215006410","CRIMINAL MISCHIEF","1400","N","2021-02-13T04:57:00.000","2021-02-13T00:00:00.000","457","2021-02-14T07:29:00.000","2021-02-14T00:00:00.000","729","PARKING LOTS / GARAGE","3848 AIRPORT BLVD","78722","9","CH","3","333",,,,,,"3125168","3125168","30.28946561","-97.70783022","
,  
(30.28946561, -97.70783022)"
"2021440228","CRIMINAL TRESPASS/IN VEHICLE","2727","N","2021-02-13T04:44:00.000","2021-02-13T00:00:00.000","444","2021-02-13T04:44:00.000","2021-02-13T00:00:00.000","444","RESIDENCE / HOME","7822 PACES MILL LN","78744","2","FR","7","600",,"C","2021-02-13T00:00:00.000",,,"3114458","3114458","30.16149132","-97.74520429","
,  
(30.16149132, -97.74520429)"
"2021440223","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-13T04:31:00.000","2021-02-13T00:00:00.000","431","2021-02-13T04:31:00.000","2021-02-13T00:00:00.000","431","RESIDENCE / HOME","311 BOWIE ST","78703","9","GE","1","403",,"C","2021-02-13T00:00:00.000",,,"3111087","3111087","30.26922738","-97.75299723","
,  
(30.26922738, -97.75299723)"
"2021440163","TERRORISTIC THREAT","2704","Y","2021-02-13T04:29:00.000","2021-02-13T00:00:00.000","429","2021-02-13T04:29:00.000","2021-02-13T00:00:00.000","429","RESIDENCE / HOME","8408 GARCREEK CIR","78724","1","CH","7","302",,"C","2021-02-13T00:00:00.000",,,"3150065","3150065","30.29479946","-97.62877532","
,  
(30.29479946, -97.62877532)"
"20215006400","THEFT","600","N","2021-02-13T04:00:00.000","2021-02-13T00:00:00.000","400","2021-02-13T19:52:00.000","2021-02-13T00:00:00.000","1952","RESIDENCE / HOME","11500 POLLYANNA AVE","78753","7","ED","4","221",,"N","2021-02-17T00:00:00.000","23H","Theft","3134305","3134305","30.38043805","-97.67636846","
,  
(30.38043805, -97.67636846)"
"2021440189","POSS OF FIREARM BY FELON","1502","N","2021-02-13T03:49:00.000","2021-02-13T00:00:00.000","349","2021-02-13T03:49:00.000","2021-02-13T00:00:00.000","349","STREETS / HWY / ROAD / ALLEY","6905 CARWILL DR","78724","1","CH","7","302",,"C","2021-02-13T00:00:00.000",,,"3144977","3144977","30.3010237","-97.6447282","
,  
(30.3010237, -97.6447282)"
"2021440195","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-13T03:49:00.000","2021-02-13T00:00:00.000","349","2021-02-13T03:49:00.000","2021-02-13T00:00:00.000","349","RESIDENCE / HOME","605 MASTERSON PASS","78753","4","ED","1","240",,"C","2021-02-13T00:00:00.000",,,"3129737","3129737","30.36920586","-97.69116707","
,  
(30.36920586, -97.69116707)"
"2021440181","FAMILY DISTURBANCE","3400","N","2021-02-13T03:29:00.000","2021-02-13T00:00:00.000","329","2021-02-13T03:29:00.000","2021-02-13T00:00:00.000","329","RESIDENCE / HOME","7406 CEYLON CT","78749","8","DA","7","86",,,,,,"3084135","3084135","30.21194851","-97.83987472","
,  
(30.21194851, -97.83987472)"
"2021440180","POSS CONTROLLED SUB/NARCOTIC","1800","N","2021-02-13T03:28:00.000","2021-02-13T00:00:00.000","328","2021-02-13T03:28:00.000","2021-02-13T00:00:00.000","328","STREETS / HWY / ROAD / ALLEY","3000 CATALINA DR","78741","3","HE","2","482",,"C","2021-02-13T00:00:00.000",,,"3116665","3116665","30.22297312","-97.73656716","
,  
(30.22297312, -97.73656716)"
"2021440179","FAMILY DISTURBANCE","3400","N","2021-02-13T03:28:00.000","2021-02-13T00:00:00.000","328","2021-02-13T03:28:00.000","2021-02-13T00:00:00.000","328","RESIDENCE / HOME","8700 WEST GATE BLVD","78745","5","FR","1","98",,,,,,"3086695","3086695","30.19236965","-97.83227509","
,  
(30.19236965, -97.83227509)"
"2021440176","DEPENDENT AND NEGLECTED CHILD","2006","N","2021-02-13T03:20:00.000","2021-02-13T00:00:00.000","320","2021-02-13T03:20:00.000","2021-02-13T00:00:00.000","320","RESIDENCE / HOME","12000 BLOCK METRIC BLVD","78758","7","ED","4","2211",,,,,,"0","0",,,
"20218001052","THEFT","600","N","2021-02-13T03:00:00.000","2021-02-13T00:00:00.000","300","2021-02-16T04:15:00.000","2021-02-16T00:00:00.000","415","HOTEL / MOTEL / ETC.","6121 N IH 35 SVRD NB","78752","4","ID","1","280",,,,"23H","Theft","3125778","3125778","30.32368743","-97.70496507","
,  
(30.32368743, -97.70496507)"
"20215006372","HARASSMENT","2703","Y","2021-02-13T03:00:00.000","2021-02-13T00:00:00.000","300","2021-02-13T13:00:00.000","2021-02-13T00:00:00.000","1300","RESIDENCE / HOME","2336 DOUGLAS ST","78741","3","HE","2","483",,,,,,"3117763","3117763","30.22823533","-97.73294807","
,  
(30.22823533, -97.73294807)"
"2021440146","CRIMINAL MISCHIEF","1400","N","2021-02-13T02:43:00.000","2021-02-13T00:00:00.000","243","2021-02-13T02:43:00.000","2021-02-13T00:00:00.000","243","RESIDENCE / HOME","1203 RIDGEMONT DR","78723","4","ID","5","293",,"N","2021-02-18T00:00:00.000",,,"3126344","3126344","30.31378509","-97.70344055","
,  
(30.31378509, -97.70344055)"
"20215006357","BURGLARY OF VEHICLE","601","N","2021-02-13T02:30:00.000","2021-02-13T00:00:00.000","230","2021-02-13T03:57:00.000","2021-02-13T00:00:00.000","357","BAR / NIGHT CLUB","9515 N LAMAR BLVD","78753","4","ED","1","240",,"N","2021-02-17T00:00:00.000","23F","Theft","3128694","3128694","30.36442773","-97.69460608","
,  
(30.36442773, -97.69460608)"
"2021440129","DWI","2100","N","2021-02-13T02:17:00.000","2021-02-13T00:00:00.000","217","2021-02-13T02:17:00.000","2021-02-13T00:00:00.000","217","STREETS / HWY / ROAD / ALLEY","E 7TH ST / N IH 35 SVRD NB","78702","3","CH","1","410",,"C","2021-02-13T00:00:00.000",,,"3117148","3117148","30.26656888","-97.73386417","
,  
(30.26656888, -97.73386417)"
"2021440120","ASSAULT W/INJURY-FAM/DATE VIOL","900","N","2021-02-13T02:10:00.000","2021-02-13T00:00:00.000","210","2021-02-13T17:06:00.000","2021-02-13T00:00:00.000","1706","RESIDENCE / HOME","5106 N LAMAR BLVD","78756","7","BA","6","652",,"C","2021-02-13T00:00:00.000",,,"3117586","3117586","30.31915358","-97.73105898","
,  
(30.31915358, -97.73105898)"
"2021440122","DWI","2100","N","2021-02-13T02:10:00.000","2021-02-13T00:00:00.000","210","2021-02-13T02:10:00.000","2021-02-13T00:00:00.000","210","STREETS / HWY / ROAD / ALLEY","4128 S 1ST ST TO FIRE STATION","78745","3","DA","3","490",,"C","2021-02-13T00:00:00.000",,,"3105834","3105834","30.22465874","-97.77082461","
,  
(30.22465874, -97.77082461)"
"2021440118","UNLAWFUL CARRYING WEAPON","1500","N","2021-02-13T02:06:00.000","2021-02-13T00:00:00.000","206","2021-02-13T02:06:00.000","2021-02-13T00:00:00.000","206","STREETS / HWY / ROAD / ALLEY","10500 PLAINS TRL","78758","4","ED","1","239",,"C","2021-02-13T00:00:00.000",,,"3127648","3127648","30.37691789","-97.69758235","
,  
(30.37691789, -97.69758235)"
"2021440111","AGG ASSAULT","402","N","2021-02-13T02:03:00.000","2021-02-13T00:00:00.000","203","2021-02-13T02:03:00.000","2021-02-13T00:00:00.000","203","RESIDENCE / HOME","11909 POLLYANNA AVE","78753","7","ED","4","221",,,,"13A","Aggravated Assault","3134894","3134894","30.38609766","-97.67434393","
,  
(30.38609766, -97.67434393)"
"2021440113","ASSAULT BY CONTACT","902","N","2021-02-13T02:03:00.000","2021-02-13T00:00:00.000","203","2021-02-13T02:03:00.000","2021-02-13T00:00:00.000","203","BAR / NIGHT CLUB","325 E 6TH ST","78701","9","GE","2","381",,,,,,"3115339","3115339","30.26689113","-97.73958729","
,  
(30.26689113, -97.73958729)"
"2021440099","FAMILY DISTURBANCE","3400","N","2021-02-13T01:53:00.000","2021-02-13T00:00:00.000","153","2021-02-13T01:53:00.000","2021-02-13T00:00:00.000","153","RESIDENCE / HOME","5701 MAGEE BND","78749","8","DA","7","82",,,,,,"3074884","3074884","30.21090166","-97.86919573","
,  
(30.21090166, -97.86919573)"
"2021440091","POSS/PROMO CHILD PORNOGRAPHY","2605","N","2021-02-13T01:47:00.000","2021-02-13T00:00:00.000","147","2021-02-13T01:47:00.000","2021-02-13T00:00:00.000","147","CYBERSPACE","1103 ASH CV","78753","1","ED","7","759",,,,,,"3136584","3136584","30.37423804","-97.66931016","
,  
(30.37423804, -97.66931016)"
"2021440086","DATING DISTURBANCE","2400","N","2021-02-13T01:39:00.000","2021-02-13T00:00:00.000","139","2021-02-13T01:59:00.000","2021-02-13T00:00:00.000","159","RESIDENCE / HOME","1840 BURTON DR","78741","3","HE","2","457",,,,,,"3118629","3118629","30.23514518","-97.730019","
,  
(30.23514518, -97.730019)"
"2021440085","DISTURBANCE - OTHER","3401","N","2021-02-13T01:38:00.000","2021-02-13T00:00:00.000","138","2021-02-13T03:22:00.000","2021-02-13T00:00:00.000","322","HOTEL / MOTEL / ETC.","1901 SAN ANTONIO ST","78705","9","BA","1","359",,,,,,"3114159","3114159","30.28223106","-97.7429145","
,  
(30.28223106, -97.7429145)"
"2021440081","DATING DISTURBANCE","2400","N","2021-02-13T01:35:00.000","2021-02-13T00:00:00.000","135","2021-02-13T02:06:00.000","2021-02-13T00:00:00.000","206","RESIDENCE / HOME","12001 ARROWWOOD DR","78727","7","AD","3","192",,,,,,"3117343","3117343","30.41741043","-97.72917754","
,  
(30.41741043, -97.72917754)"
"20218001003","MAIL THEFT","8503","N","2021-02-13T01:32:00.000","2021-02-13T00:00:00.000","132","2021-02-13T15:09:00.000","2021-02-13T00:00:00.000","1509","RESIDENCE / HOME","4825 DAVIS LN","78749","8","DA","7","89",,"N","2021-02-17T00:00:00.000","23H","Theft","3077928","3077928","30.20438795","-97.85972349","
,  
(30.20438795, -97.85972349)"
"2021440071","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-13T01:29:00.000","2021-02-13T00:00:00.000","129","2021-02-13T01:29:00.000","2021-02-13T00:00:00.000","129","STREETS / HWY / ROAD / ALLEY","408 E 6TH ST","78701","9","GE","2","382",,"C","2021-02-13T00:00:00.000",,,"3115586","3115586","30.26727938","-97.73879424","
,  
(30.26727938, -97.73879424)"
"2021440063","DWI","2100","N","2021-02-13T01:17:00.000","2021-02-13T00:00:00.000","117","2021-02-13T01:17:00.000","2021-02-13T00:00:00.000","117","STREETS / HWY / ROAD / ALLEY","S PLEASANT VALLEY RD / E WILLIAM CANNON DR","78744","2","FR","8","531",,,,,,"3113767","3113767","30.17967225","-97.74690478","
,  
(30.17967225, -97.74690478)"
"2021440062","ASSAULT WITH INJURY","900","N","2021-02-13T01:17:00.000","2021-02-13T00:00:00.000","117","2021-02-13T01:17:00.000","2021-02-13T00:00:00.000","117","BAR / NIGHT CLUB","10205 N LAMAR BLVD","78753","4","ED","1","240",,,,,,"3129642","3129642","30.37200762","-97.69139165","
,  
(30.37200762, -97.69139165)"
"2021440048","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-13T01:04:00.000","2021-02-13T00:00:00.000","104","2021-02-13T01:04:00.000","2021-02-13T00:00:00.000","104","RESIDENCE / HOME","5204 BANTOM WOODS BND","78724","1","CH","6","303",,"N","2021-02-17T00:00:00.000",,,"3149429","3149429","30.2736296","-97.63138377","
,  
(30.2736296, -97.63138377)"
"2021440073","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-13T00:45:00.000","2021-02-13T00:00:00.000","45","2021-02-13T01:30:00.000","2021-02-13T00:00:00.000","130","STREETS / HWY / ROAD / ALLEY","E 5TH ST / COMAL ST","78702","3","CH","1","410",,,,,,"3119361","3119361","30.26214932","-97.72697163","
,  
(30.26214932, -97.72697163)"
"2021440039","PUBLIC INTOX-SOBERING CENTER","2302","N","2021-02-13T00:44:00.000","2021-02-13T00:00:00.000","44","2021-02-13T00:44:00.000","2021-02-13T00:00:00.000","44","TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS)","1030 NORWOOD PARK BLVD","78753","4","ID","2","252",,,,,,"3129996","3129996","30.3391525","-97.69116892","
,  
(30.3391525, -97.69116892)"
"2021440030","PUBLIC INTOXICATION","2300","N","2021-02-13T00:33:00.000","2021-02-13T00:00:00.000","33","2021-02-13T00:33:00.000","2021-02-13T00:00:00.000","33","BAR / NIGHT CLUB","401 E 6TH ST","78701","9","GE","2","382",,,,,,"3115439","3115439","30.26681325","-97.73927253","
,  
(30.26681325, -97.73927253)"
"2021440011","AGG ASSAULT FAM/DATE VIOLENCE","402","Y","2021-02-13T00:08:00.000","2021-02-13T00:00:00.000","8","2021-02-13T00:08:00.000","2021-02-13T00:00:00.000","8","RESIDENCE / HOME","707 CARPENTER AVE","78753","4","ED","1","250",,,,"13A","Aggravated Assault","3127253","3127253","30.35776775","-97.69935841","
,  
(30.35776775, -97.69935841)"
"2021440009","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-13T00:07:00.000","2021-02-13T00:00:00.000","7","2021-02-13T00:07:00.000","2021-02-13T00:00:00.000","7","RESIDENCE / HOME","6900 HART LN","78731","10","BA","8","273",,"C","2021-02-13T00:00:00.000",,,"3108611","3108611","30.35197734","-97.75863567","
,  
(30.35197734, -97.75863567)"
"2021440008","PUBLIC INTOXICATION","2300","N","2021-02-13T00:06:00.000","2021-02-13T00:00:00.000","6","2021-02-13T00:06:00.000","2021-02-13T00:00:00.000","6","STREETS / HWY / ROAD / ALLEY","403 E 6TH ST","78701","9","GE","2","382",,,,,,"3115468","3115468","30.26678665","-97.73918136","
,  
(30.26678665, -97.73918136)"
"2021431759","FAMILY DISTURBANCE","3400","N","2021-02-12T23:58:00.000","2021-02-12T00:00:00.000","2358","2021-02-12T23:58:00.000","2021-02-12T00:00:00.000","2358","RESIDENCE / HOME","3607 CLAWSON RD","78704","5","DA","2","468",,,,,,"3102884","3102884","30.23422983","-97.77991445","
,  
(30.23422983, -97.77991445)"
"2021431751","DWI","2100","N","2021-02-12T23:51:00.000","2021-02-12T00:00:00.000","2351","2021-02-13T02:23:00.000","2021-02-13T00:00:00.000","223","STREETS / HWY / ROAD / ALLEY","3800 FM 2222 RD","78731","10","BA","8","273",,"C","2021-02-13T00:00:00.000",,,"3107262","3107262","30.34266473","-97.76316185","
,  
(30.34266473, -97.76316185)"
"2021431735","FAMILY DISTURBANCE","3400","N","2021-02-12T23:39:00.000","2021-02-12T00:00:00.000","2339","2021-02-12T23:39:00.000","2021-02-12T00:00:00.000","2339","RESIDENCE / HOME","5711 WILLIAM HOLLAND AVE","78756","7","ID","7","288",,,,,,"3116027","3116027","30.33191221","-97.73565786","
,  
(30.33191221, -97.73565786)"
"2021431726","BURGLARY OF RESIDENCE","500","N","2021-02-12T23:30:00.000","2021-02-12T00:00:00.000","2330","2021-02-12T23:30:00.000","2021-02-12T00:00:00.000","2330","RESIDENCE / HOME","10500 S IH 35 SVRD SB","78748","5","FR","2","602",,,,"220","Burglary","3099114","3099114","30.14860941","-97.79410667","
,  
(30.14860941, -97.79410667)"
"2021431723","FAMILY DISTURBANCE","3400","N","2021-02-12T23:30:00.000","2021-02-12T00:00:00.000","2330","2021-02-13T00:13:00.000","2021-02-13T00:00:00.000","13","HOTEL / MOTEL / ETC.","101 RED RIVER ST","78701","9","GE","3","407",,,,,,"3115682","3115682","30.26198445","-97.73863237","
,  
(30.26198445, -97.73863237)"
"20215006354","CRIMINAL MISCHIEF","1400","N","2021-02-12T23:30:00.000","2021-02-12T00:00:00.000","2330","2021-02-13T00:21:00.000","2021-02-13T00:00:00.000","21","OTHER / UNKNOWN","2701 W WILLIAM CANNON DR","78745","5","FR","1","98",,"N","2021-02-16T00:00:00.000",,,"3091559","3091559","30.20686249","-97.8164982","
,  
(30.20686249, -97.8164982)"
"20215006530","BURGLARY OF VEHICLE","601","N","2021-02-12T23:30:00.000","2021-02-12T00:00:00.000","2330","2021-02-19T18:01:00.000","2021-02-19T00:00:00.000","1801","PARKING LOTS / GARAGE","4801 AIRPORT BLVD","78751","9","BA","5","321",,,,"23F","Theft","3122657","3122657","30.30775686","-97.71529206","
,  
(30.30775686, -97.71529206)"
"2021431722","FAMILY DISTURBANCE","3400","N","2021-02-12T23:29:00.000","2021-02-12T00:00:00.000","2329","2021-02-12T23:29:00.000","2021-02-12T00:00:00.000","2329","RESIDENCE / HOME","3731 KANDY DR","78749","8","DA","7","86",,,,,,"3085020","3085020","30.21087685","-97.83709995","
,  
(30.21087685, -97.83709995)"
"2021431720","POSS CONTROLLED SUB/NARCOTIC","1800","N","2021-02-12T23:24:00.000","2021-02-12T00:00:00.000","2324","2021-02-12T23:24:00.000","2021-02-12T00:00:00.000","2324","STREETS / HWY / ROAD / ALLEY","5000 N IH 35 NB","78753","7","ED","6","206",,,,,,"3135314","3135314","30.42161507","-97.67203122","
,  
(30.42161507, -97.67203122)"
"2021431719","POSS CONTROLLED SUB/SYN NARC","1801","N","2021-02-12T23:23:00.000","2021-02-12T00:00:00.000","2323","2021-02-13T00:10:00.000","2021-02-13T00:00:00.000","10","PARKING LOTS / GARAGE","3008 W SLAUGHTER LN","78748","5","FR","1","535",,"C","2021-02-13T00:00:00.000",,,"3084287","3084287","30.17932364","-97.8402354","
,  
(30.17932364, -97.8402354)"
"2021431715","PUBLIC INTOXICATION","2300","N","2021-02-12T23:19:00.000","2021-02-12T00:00:00.000","2319","2021-02-12T23:19:00.000","2021-02-12T00:00:00.000","2319","PARKING LOTS / GARAGE","9300 NORTHGATE BLVD","78758","4","ED","2","236",,"C","2021-02-13T00:00:00.000",,,"3122003","3122003","30.37239143","-97.71561186","
,  
(30.37239143, -97.71561186)"
"2021431713","AGG ASSAULT","402","N","2021-02-12T23:18:00.000","2021-02-12T00:00:00.000","2318","2021-02-12T23:51:00.000","2021-02-12T00:00:00.000","2351","STREETS / HWY / ROAD / ALLEY","7000 KILDARE CV","78724","1","CH","7","302",,"N","2021-02-14T00:00:00.000","13A","Aggravated Assault","3145601","3145601","30.29874471","-97.64281386","
,  
(30.29874471, -97.64281386)"
"2021431711","BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT","504","N","2021-02-12T23:16:00.000","2021-02-12T00:00:00.000","2316","2021-02-12T23:16:00.000","2021-02-12T00:00:00.000","2316","RESIDENCE / HOME","1303 FAIRBANKS DR","78752","4","ID","1","265",,,,"220","Burglary","3129708","3129708","30.3282942","-97.69237939","
,  
(30.3282942, -97.69237939)"
"2021500438","AUTO THEFT","700","N","2021-02-12T23:00:00.000","2021-02-12T00:00:00.000","2300","2021-02-19T10:46:00.000","2021-02-19T00:00:00.000","1046","PARKING LOTS / GARAGE","3809 S CONGRESS AVE","78704","3","DA","2","480",,,,"240","Auto Theft","3108638","3108638","30.2251873","-97.76193003","
,  
(30.2251873, -97.76193003)"
"20215006353","BURGLARY OF VEHICLE","601","N","2021-02-12T23:00:00.000","2021-02-12T00:00:00.000","2300","2021-02-12T23:59:00.000","2021-02-12T00:00:00.000","2359","RESIDENCE / HOME","1044 NORWOOD PARK BLVD","78753","4","ID","2","252",,"N","2021-02-14T00:00:00.000","23F","Theft","3129896","3129896","30.3365449","-97.69155742","
,  
(30.3365449, -97.69155742)"
"20215006427","BURGLARY OF VEH-NO SUSPECT/FU","601","N","2021-02-12T23:00:00.000","2021-02-12T00:00:00.000","2300","2021-02-14T18:47:00.000","2021-02-14T00:00:00.000","1847","RESIDENCE / HOME","4411 AIRPORT BLVD","78722","9","BA","4","322",,,,"23F","Theft","3123316","3123316","30.30116648","-97.71338205","
,  
(30.30116648, -97.71338205)"
"20215006443","THEFT","600","N","2021-02-12T23:00:00.000","2021-02-12T00:00:00.000","2300","2021-02-16T10:58:00.000","2021-02-16T00:00:00.000","1058","OTHER / UNKNOWN","1009 W 26TH ST","78705","9","BA","3","356",,"N","2021-02-17T00:00:00.000","23H","Theft","3112426","3112426","30.29058845","-97.74818253","
,  
(30.29058845, -97.74818253)"
"2021431692","TERRORISTIC THREAT-FAM/DAT VIO","2704","Y","2021-02-12T22:56:00.000","2021-02-12T00:00:00.000","2256","2021-02-12T22:56:00.000","2021-02-12T00:00:00.000","2256","RESIDENCE / HOME","2504 NEW YORK DR","78702","1","CH","2","415",,"C","2021-02-13T00:00:00.000",,,"3123546","3123546","30.27394366","-97.71339206","
,  
(30.27394366, -97.71339206)"
"2021431694","NUISANCE ABATEMENT","1824","N","2021-02-12T22:56:00.000","2021-02-12T00:00:00.000","2256","2021-02-12T22:56:00.000","2021-02-12T00:00:00.000","2256","RESIDENCE / HOME","7207 E MEADOW BEND DR","78724","1","CH","7","302",,"N","2021-02-18T00:00:00.000",,,"3150993","3150993","30.29839052","-97.6257333","
,  
(30.29839052, -97.6257333)"
"2021431693","POSS CONTROLLED SUB/SYN NARC","1801","N","2021-02-12T22:56:00.000","2021-02-12T00:00:00.000","2256","2021-02-12T22:56:00.000","2021-02-12T00:00:00.000","2256","HOTEL / MOTEL / ETC.","3017 S IH 35 SVRD NB","78741","3","HE","2","482",,"C","2021-02-13T00:00:00.000",,,"3114042","3114042","30.22625287","-97.74478642","
,  
(30.22625287, -97.74478642)"
"2021431689","DAMAGE CITY PROP","3817","N","2021-02-12T22:54:00.000","2021-02-12T00:00:00.000","2254","2021-02-12T22:54:00.000","2021-02-12T00:00:00.000","2254","STREETS / HWY / ROAD / ALLEY","2525 SOUTH LAKESHORE BLVD","78741","3","HE","2","441",,,,,,"3122295","3122295","30.24250928","-97.7182077","
,  
(30.24250928, -97.7182077)"
"2021431668","AUTO THEFT","700","N","2021-02-12T22:52:00.000","2021-02-12T00:00:00.000","2252","2021-02-12T22:52:00.000","2021-02-12T00:00:00.000","2252","RESIDENCE / HOME","4600 ELMONT DR","78741","3","HE","3","442",,"C","2021-02-12T00:00:00.000","240","Auto Theft","3122852","3122852","30.23973544","-97.71651845","
,  
(30.23973544, -97.71651845)"
"2021431684","PAROLE VIOL","3113","N","2021-02-12T22:51:00.000","2021-02-12T00:00:00.000","2251","2021-02-12T22:51:00.000","2021-02-12T00:00:00.000","2251","OTHER / UNKNOWN","2141 JUSTIN LN","78757","7","ID","7","276",,"C","2021-02-13T00:00:00.000",,,"3115852","3115852","30.34457366","-97.73587183","
,  
(30.34457366, -97.73587183)"
